Vorspannkraft_Querkraft_Auslenkung_Lastwechsel
6.369598073242663_-56.14987795873424_-0.0085790226330064_0.0
6.377266408495778_-56.14987795873424_-0.0094166846489066_0.0
6.374785476373246_-54.861167155766246_-0.0095455557281503_0.0
6.381777194489128_-52.92810095064308_-0.0096744268073606_0.0
6.376815329918872_-55.50552255729493_-0.0092878135696296_0.0
6.377266408495778_-56.14987795873424_-0.0100610400447928_0.0
6.37185346584193_-52.28374554875597_-0.0093522491092723_0.0
6.376589790631949_-52.92810095064308_-0.0098677334261139_0.0
6.372981162179755_-54.216811754148125_-0.0097388623469533_0.0
6.376589790631949_-58.082944162517_-0.0092233780299786_0.0
6.366891602257933_-56.14987795873424_-0.0095455557281503_0.0
6.379070722844175_-56.79423336008429_-0.0096744268073606_0.0
6.369146994735029_-54.861167155766246_-0.0092878135696296_0.0
6.371176848051459_-49.06196853797054_-0.0094166846489066_0.0
6.377943026368781_-54.216811754148125_-0.0096744268073606_0.0
6.376138712061159_-54.861167155766246_-0.0097388623469533_0.0
6.382453812423314_-53.572456352440426_-0.0094166846489066_0.0
6.365989445295591_-49.70632394030794_-0.0094811201885326_0.0
6.379296262142313_-52.92810095064308_-0.0092233780299786_0.0
6.382453812423314_-52.92810095064308_-0.0094166846489066_0.0
6.373432240722016_-56.14987795873424_-0.0100610400447928_0.0
6.375011015652017_-56.14987795873424_-0.0096744268073606_0.0
6.373206701450376_-52.92810095064308_-0.0095455557281503_0.0
6.377943026368781_-47.128902330415805_-0.0098677334261139_0.0
6.376138712061159_-55.50552255729493_-0.0093522491092723_0.0
6.368019298483757_-56.14987795873424_-0.0093522491092723_0.0
6.377266408495778_-52.28374554875597_-0.0094811201885326_0.0
6.364861749115561_-54.861167155766246_-0.0094166846489066_0.0
6.383807048319231_-56.14987795873424_-0.0085145870932628_0.0
6.366440523774728_-46.48454692771639_-0.0094811201885326_0.0
6.366891602257933_-60.0160103654991_-0.0099966045052414_0.0
6.3815516551797735_-51.63939014677899_-0.0090945069506515_0.0
6.382002733799503_-50.35067934255508_-0.0094166846489066_0.0
6.382228273110899_-51.63939014677899_-0.0093522491092723_0.0
6.3589977293893165_-56.14987795873424_-0.0097388623469533_0.0
6.377266408495778_-49.70632394030794_-0.0092233780299786_0.0
6.381100576564123_-54.861167155766246_-0.0098677334261139_0.0
6.364410670650671_-53.572456352440426_-0.0092233780299786_0.0
6.384483666280963_-52.28374554875597_-0.0094166846489066_0.0
6.377491947785759_-53.572456352440426_-0.0095455557281503_0.0
6.368921455482738_-50.99503474471207_-0.0090945069506515_0.0
6.373432240722016_-54.861167155766246_-0.0092233780299786_0.0
6.378168565661821_-50.99503474471207_-0.0097388623469533_0.0
6.373206701450376_-52.92810095064308_-0.0089012003315978_0.0
6.381326115871437_-53.572456352440426_-0.0090300714109753_0.0
6.375913172777292_-54.861167155766246_-0.0098032978865378_0.0
6.377266408495778_-52.92810095064308_-0.010125475584336_0.0
6.365312827584522_-53.572456352440426_-0.0091589424903192_0.0
6.379296262142313_-52.92810095064308_-0.0092233780299786_0.0
6.373657779994674_-54.861167155766246_-0.0094811201885326_0.0
6.369598073242663_-51.63939014677899_-0.010125475584336_0.0
6.374108858543046_-54.861167155766246_-0.0094166846489066_0.0
6.376138712061159_-49.70632394030794_-0.0096099912677596_0.0
6.379296262142313_-49.06196853797054_-0.0089012003315978_0.0
6.375913172777292_-50.35067934255508_-0.0097388623469533_0.0
6.363282974506249_-54.216811754148125_-0.0101899111238709_0.0
6.384258126959365_-52.28374554875597_-0.0102543466633976_0.0
6.364636209882608_-54.216811754148125_-0.0088367647918964_0.0
6.3783941049558806_-50.99503474471207_-0.0096099912677596_0.0
6.366891602257933_-45.19583612204518_-0.0094166846489066_0.0
6.371176848051459_-50.99503474471207_-0.0098032978865378_0.0
6.377717487076761_-50.35067934255508_-0.0096744268073606_0.0
6.371627926577421_-49.70632394030794_-0.010125475584336_0.0
6.364861749115561_-47.128902330415805_-0.0086434581727416_0.0
6.37433439781876_-51.63939014677899_-0.0105120888214223_0.0
6.374559937095493_-47.77325773302457_-0.0099321689656818_0.0
6.379972880042844_-46.48454692771639_-0.0093522491092723_0.0
6.364410670650671_-50.99503474471207_-0.0090945069506515_0.0
6.376138712061159_-47.77325773302457_-0.0098032978865378_0.0
6.374108858543046_-50.35067934255508_-0.0090945069506515_0.0
6.375913172777292_-45.84019152492621_-0.0094811201885326_0.0
6.3727556229101525_-51.63939014677899_-0.0094811201885326_0.0
6.361929739166507_-49.06196853797054_-0.0098677334261139_0.0
6.368921455482738_-47.128902330415805_-0.0090945069506515_0.0
6.371176848051459_-47.128902330415805_-0.0098677334261139_0.0
6.367117141501062_-47.128902330415805_-0.0096099912677596_0.0
6.376815329918872_-49.06196853797054_-0.0097388623469533_0.0
6.377266408495778_-45.19583612204518_-0.0095455557281503_0.0
6.371402387313931_-45.19583612204518_-0.0098032978865378_0.0
6.370951308790004_-49.06196853797054_-0.0088367647918964_0.0
6.373432240722016_-48.41761313554279_-0.0106409599003856_0.0
6.370049151754371_-41.3297037028455_-0.0098677334261139_0.0
6.37185346584193_-45.19583612204518_-0.0088367647918964_0.0
6.374559937095493_-42.61841450961053_-0.0093522491092723_0.0
6.370500230270151_-45.19583612204518_-0.0095455557281503_0.0
6.368244837731976_-45.84019152492621_-0.0091589424903192_0.0
6.369146994735029_-44.5514807190732_-0.0099966045052414_0.0
6.370049151754371_-49.06196853797054_-0.0092233780299786_0.0
6.381326115871437_-46.48454692771639_-0.0090945069506515_0.0
6.369598073242663_-45.19583612204518_-0.0096744268073606_0.0
6.372981162179755_-45.84019152492621_-0.0096744268073606_0.0
6.374785476373246_-45.19583612204518_-0.0096744268073606_0.0
6.362606356831802_-43.90712531601016_-0.0089012003315978_0.0
6.3727556229101525_-45.19583612204518_-0.0094166846489066_0.0
6.368244837731976_-45.19583612204518_-0.0088367647918964_0.0
6.372079005107459_-43.26276991285597_-0.0096744268073606_0.0
6.377266408495778_-46.48454692771639_-0.0094166846489066_0.0
6.368695916231466_-41.97405910627374_-0.0092233780299786_0.0
6.371627926577421_-45.19583612204518_-0.0092878135696296_0.0
6.363734052960966_-45.84019152492621_-0.0102543466633976_0.0
6.372079005107459_-44.5514807190732_-0.0092233780299786_0.0
6.374108858543046_-47.77325773302457_-0.0096099912677596_0.0
6.365989445295591_-43.26276991285597_-0.0093522491092723_0.0
6.366666063015821_-41.97405910627374_-0.0092878135696296_0.0
6.369823612498008_-40.040992895714254_-0.0097388623469533_0.0
6.37185346584193_-42.61841450961053_-0.0098032978865378_0.0
6.376815329918872_-40.6853482993257_-0.0095455557281503_0.0
6.365538366820527_-42.61841450961053_-0.0095455557281503_0.0
6.371627926577421_-40.040992895714254_-0.0098032978865378_0.0
6.372981162179755_-43.90712531601016_-0.0098032978865378_0.0
6.365989445295591_-43.26276991285597_-0.0090300714109753_0.0
6.362606356831802_-41.97405910627374_-0.0102543466633976_0.0
6.369146994735029_-42.61841450961053_-0.0094166846489066_0.0
6.372304544374005_-38.75228208821602_-0.0091589424903192_0.0
6.371627926577421_-44.5514807190732_-0.0096099912677596_0.0
6.370274691011751_-43.90712531601016_-0.010125475584336_0.0
6.370951308790004_-38.10792668432903_-0.0096744268073606_0.0
6.368470376981212_-41.3297037028455_-0.0100610400447928_0.0
6.367117141501062_-39.39663749201107_-0.0098032978865378_0.0
6.364636209882608_-40.040992895714254_-0.0090300714109753_0.0
6.369823612498008_-41.97405910627374_-0.0092878135696296_0.0
